id,name,road_address,phone_number,latitude,longitude,rating,img_url,comment,restaurant_type,like,hate
1896,파네트크루아상팩토리,서울특별시 종로구 사직로8길 24,02-720-5570,37.57422846,126.97117664,4.6,https://mp-seoul-image-production-s3.mangoplate.com/278802/569295_1641525330368_12452,"['파이', '옥수수', '디저트', '가격', '메뉴', '토마토', '바질', '조합', '크림', '웨이팅', '정도', '바질토마토', '홍시', '번호표', '오픈', '인기', '생각', '전반적', '단짠', '예상', '구매', '시간', '궁금', '근처', '자리', '포장주문', '파이(,)', '커피', '연남동', '초코바나나', '바나나', '다음', '파롤앤랑그', '주문', '열두시', '메뉴들', '소진']",-,0,0
1897,폴앤폴리나,서울특별시 종로구 사직로8길 42,02-739-5520,37.57389828,126.97313148,4.5,https://mp-seoul-image-production-s3.mangoplate.com/216478/569295_1508158619772_346189,"['케이크', '다쿠아즈', '딸기', '크림', '신라호텔', '가격', '예약', '시즌', '생크림', '크리스마스', '케익', '시트', '디저트', '망고', '진짜', '생각', '정도', '초코', '마카롱', '패스트리부티크', '아이스크림', '부티크', '식감', '호텔', '주문', '패스트', '하나', '딸기쇼트케이크', '픽업', '최고', '필링', '산딸기', '여기', '망고케이크', '몽블랑', '기대', '느낌', '녹차', '근데', '방문', '구매', '특별', '생일', '다음', '포장', '홀케이크', '다양', '이번', '사람', '바닐라']",-,0,0
1898,비플레이트 바이 브라운브레드,서울특별시 강남구 논현로24길 41,070-8658-1236,37.4829242,127.0460964,4.5,https://mp-seoul-image-production-s3.mangoplate.com/495395_1620879433446768.jpg,"['크루아상', '크로와상', '초코', '크림', '진짜', '종류', '크로아상', '빵집', '버터', '생각', '아몬드', '파네트', '바삭하', '광화문', '하나', '자체', '풍미', '식감', '다음', '오리지널', '맛집', '방문', '고소', '퀸아망', '정도', '마들렌', '크루와상', '팩토리', '아침', '여기', '구매', '깜빠뉴', '최고', '오전', '가격', '이름', '완전', '에그타르트', '근데', '자리', '유명', '스콘', '다양', '겉바속촉', '경희궁', '테이블', '올리브', '리코타', '슈스틱', '리뷰']",-,0,0
1899,르솔레이,서울특별시 서대문구 연희맛로 7-29,010-8930-6371,37.5663833,126.9280044,4.4,https://mp-seoul-image-production-s3.mangoplate.com/385369/26737_1642315555217_42415,"['버터', '스콘', '치아바타', '시식', '빵집', '올리브', '진짜', '샌드위치', '버터프레첼', '브레첼', '블랙올리브', '프레첼', '식사빵', '식감', '생각', '최고', '폴앤폴리', '방문', '구매', '화이트', '폴폴', '광화문', '종류', '정도', '식빵', '폴앤폴리나', '가격', '하나', '버터브레첼', '담백한', '담백', '크랜베리', '유명', '바게트', '크로와상', '뺑오쇼콜라', '고소', '추천', '허브빵', '고소한', '취향', '친절', '매장', '전반적', '올리브빵', '한입', '주문', '시식빵', '사랑', '근데']",-,0,0
1900,쇼토,서울특별시 강남구 압구정로18길 14-6,02-512-3625,37.5239603,127.0244141,4.4,https://mp-seoul-image-production-s3.mangoplate.com/27597_1627815907670811.jpg,"['스콘', '빵집', '치아바타', '밀크잼', '진짜', '시식', '생크림', '바게트', '허브빵', '생크림스콘', '화이트', '여기', '브라운', '종류', '생각', '시간', '샌드위치', '뭔가', '근처', '브레드', '식사빵', '방문', '때문', '식감', '한번', '초코', '친절', '이대', '마음', '샐러드', '허브향', '블랙올리브', '행복', '예전', '시식빵', '사랑', '사람', '고소', '브라운브레드', '인기', '도곡동', '메뉴', '깜빠뉴', '주문', '오후', '담백한', '조화', '깜파뉴', '조합', '다음']",-,0,0
1901,르빵,서울특별시 중구 명동길 74,02-3789-7545,37.56373894,126.98662155,4.3,https://mp-seoul-image-production-s3.mangoplate.com/546843_1606802512231031.jpg,"['마들렌', '트러플', '디저트', '생각', '종류', '식감', '방문', '메뉴', '르솔레', '연희', '정도', '연희동', '휘낭시', '커피', '구움과자', '까눌레', '느낌', '초코', '르솔레이', '다양', '포장', '사막', '하나', '올리브', '블루치즈', '진짜', '주문', '기본', '코팅', '가격', '사람', '리뷰', '치즈', '분위기', '매장', '다음', '테이블', '추천', '휘낭시에', '취향', '은은', '공간', '과자', '가게', '기분', '초콜릿', '때문', '마롱', '더티마틸다', '친절']",-,0,0
1902,오월의종,서울특별시 영등포구 영중로 15,02-2636-3801,37.51778061,126.90536746,4.3,https://mp-seoul-image-production-s3.mangoplate.com/885345_1640352400380606.jpg,"['케이크', '쇼토', '딸기', '생크림', '크림', '시트', '신라호텔', '쇼트케이크', '케익', '가격', '초코', '생각', '디저트', '바나나', '과일', '홀케이크', '방문', '복숭아', '정도', '예약', '애플망고', '샤인머스캣', '애플망', '가게', '자리', '시즌', '주문', '초코바나', '얼그레', '매장', '단맛', '만원', '쇼트', '가로수길', '테이블', '자체', '출신', '초콜릿', '사용', '조합', '사람', '진짜', '식감', '세대', '다음', '무화', '녹차', '때문', '경험', '생일']",-,0,0
1903,김영모과자점,서울특별시 강남구 언주로30길 10,02-3460-2005,37.4873651,127.0513325,4.3,https://mp-seoul-image-production-s3.mangoplate.com/1930648_1635139020983854.jpg,"['밤식빵', '르빵', '맘모스빵', '케이크', '딸기', '맘모스', '유명', '빵집', '밤빵', '시간', '구매', '크림', '생각', '앙버터', '식빵', '버터', '식감', '가격', '바게트', '방문', '다음', '정도', '견과류', '단팥빵', '명동', '고소', '딸기케이크', '사람', '진짜', '스콘', '명동성당', '감자빵', '예약', '생크림', '에그타르트', '담백한', '느끼하', '하나', '크림치즈', '성심당', '치즈', '치아바타', '박스', '시작', '달달한', '재료', '추천', '블루베리', '기대', '시트']",-,0,0
1904,성심당,대전광역시 동구 중앙로 215,1588-8069,36.3328741,127.4340544,4.3,https://mp-seoul-image-production-s3.mangoplate.com/221137/172778_1648677533848_139535,"['무화', '무화과', '커피', '바게트', '오월', '생각', '방문', '호밀', '영등포', '진짜', '타임스퀘어', '가격', '치아바타', '무화과빵', '추천', '호밀빵', '건강빵', '유명', '본점', '오월의종', '매장', '종류', '담백', '메뉴', '올리브', '깜빠뉴', '리브레', '빵집', '구매', '양파빵', '커피리브레', '주문', '특유', '후가스', '식감', '건강', '정도', '크랜베리', '최고', '하나', '가성비', '사람', '호두', '카페', '타임스퀘어점', '뭔가', '근데', '고소한', '천원', '아침']",-,0,0
1905,우스블랑,서울특별시 용산구 효창원로70길 4,02-706-9356,37.5414035,126.96241,4.2,https://mp-seoul-image-production-s3.mangoplate.com/14241/897636_1641030476782_61035,"['케이크', '김영모', '샌드위치', '몽블랑', '생크림', '진짜', '바게트', '빵집', '종류', '딸기', '바게트샌드위치', '생각', '가격', '케익', '쿠키', '최고', '크림', '제과점', '과자점', '매장', '오랜만', '베이커리', '시트', '여기', '엄마', '고급', '달달한', '라우겐', '근데', '얼그레', '고민', '구입', '시식', '크리스마스', '구매', '이번', '재료', '느낌', '빠바', '버터', '스콘', '치아바타', '선물', '다양', '연유', '까눌레', '소금빵', '때문', '요즘', '방문']",-,0,0
1906,Scoff,서울특별시 종로구 창의문로 149,070-8801-1739,37.5931417,126.9635911,4.2,https://mp-seoul-image-production-s3.mangoplate.com/549779_1649840644511160.jpg,"['성심당', '부추빵', '튀소', '대전', '튀김소보로', '생각', '대전역', '사람', '고구마', '식감', '하나', '튀소구마', '소보로', '유명', '진짜', '정도', '다음', '구매', '부추', '빵집', '세트', '포장', '시간', '호두', '추천', '종류', '월넛브레드', '명란바게트', '튀김소보루', '근데', '이거', '느낌', '앙금', '방문', '메뉴', '소보', '서울', '튀김소보', '앙버터', '대전역점', '판매', '이번', '계산대', '바게트', '가득', '가격', '하루', '바삭하', '견과류', '우유']",-,0,0
1907,쁠로13,서울특별시 강남구 도산대로8길 13,070-8280-0813,37.51614999,127.0223332,4.2,https://mp-seoul-image-production-s3.mangoplate.com/835806_1651457016715693.jpg,"['우스블랑', '몽블랑', '크림', '샌드위치', '진짜', '커피', '생각', '치즈', '밀푀유', '식감', '빵집', '아몬드', '페스츄리', '사람', '감자빵', '바게트', '토마토', '메뉴', '패스츄리', '딸기', '갈레트', '방문', '정도', '밤식빵', '자체', '크로와상', '하나', '자리', '추천', '풍미', '종류', '양파', '아침', '가격', '카페', '완전', '리뷰', '파이', '유명', '디저트', '소세지', '소스', '다음', '바질', '버터', '최고', '분위기', '식사', '가게', '이름']",-,0,0
1908,비파티세리,서울특별시 강남구 압구정로14길 36,02-517-0033,37.5220169,127.0232793,4.2,https://mp-seoul-image-production-s3.mangoplate.com/348174/397785_1637910252937_40952,"['스콘', '브라우', '스코프', '브라우니', '케이크', '식감', '진짜', '생각', '부암동', '버터', '방문', '정도', '오렌지', '코코넛', '유명', '메뉴', '레몬케이크', '크럼블', '영국식', '얼그레', '상큼', '빵집', '크림치즈', '버터스콘', '디저트', '버터향', '케익', '기대', '파운드', '취향', '설탕', '주말', '포장', '사람', '투박', '종류', '여기', '밀가루', '추천', '당근케익', '구매', '완전', '느낌', '카페', '맛집', '가게', '만족', '베이커', '하나', '전반적']",-,0,0
1909,더플레이트디저트,서울특별시 영등포구 여의대로 108,02-3277-0796,37.5260553,126.9282997,4.2,https://mp-seoul-image-production-s3.mangoplate.com/139152_1643341184444437.jpg,"['크로핀', '크로와상', '초코', '크러핀', '크림', '크로아상', '진짜', '얼그레', '커피', '버터', '초콜릿', '생각', '가격', '종류', '크루아상', '자체', '정도', '아몬드', '풍미', '한번', '유명', '여기', '다음', '빵집', '바삭하', '생활', '메뉴', '다양', '신사역', '근처', '필링', '방문', '맛집', '바닐라', '패스츄리', '프랑스', '시식', '사진', '사용', '가게', '이거', '재료', '하나', '아메리카노', '치아바타', '달인', '초코크로와상', '고소한', '부분', '베이커']",-,0,0
1910,에뚜왈,서울특별시 강남구 압구정로10길 35,070-7627-0057,37.5213228,127.0222362,4.1,https://mp-seoul-image-production-s3.mangoplate.com/263058/60039_1642747016634_67214,"['퀸아망', '커피', '가로수길', '종류', '파티세리', '카페', '버터', '쿠키', '디저트', '생각', '하나', '식감', '케이크', '주문', '진짜', '유명', '메뉴', '방문', '샌프란시스코', '건물', '추천', '공간', '베이커리', '흑임자', '아메리카노', '빵집', '다양', '패스츄리', '샌드위치', '초콜릿', '초코', '자리', '베이커', '이름', '다음', '매장', '음료', '여기', '달달한', '포장', '아몬드', '오리지널', '크림', '식사', '사람', '크로와상', '페스츄리', '상큼', '가격', '스타일']",-,0,0
1911,비밀,서울특별시 서대문구 이화여대7길 48,02-313-0877,37.5585299,126.9431482,4.1,https://mp-seoul-image-production-s3.mangoplate.com/330945/1895637_1616424754674_1616424628827.jpg,"['밀푀유', '디저트', '크림', '케이크', '생각', '메뉴', '더플디', '퀸아망', '상큼', '몽블랑', '시그니처', '크로아상', '식감', '바삭하', '깔끔', '다음', '음료', '아이스크림', '가격', '과일', '산딸기', '종류', '페스츄리', '설명', '비쥬얼', '마차', '고구마', '단단', '홍차', '고소', '하나', '주문', '여기', '커피', '밀폐유', '취향', '마카다미아님', '방문', '딸기', '레몬', '근데', '추천', '쿠키슈', '리뷰', '페이스트리', '비주얼', '자리', '뭔가', '핑크', '버터']",-,0,0
1912,민이네식빵,서울특별시 서초구 방배천로2안길 51,070-4799-1202,37.47922516,126.9838181,4.1,https://mp-seoul-image-production-s3.mangoplate.com/1250968_1647438139818577.jpg,"['마들렌', '레몬', '휘낭시', '에뚜왈', '생각', '글라세', '가로수길', '진짜', '코팅', '종류', '기본', '정도', '쇼콜라', '식감', '방문', '가게', '휘낭시에', '홍차', '초코', '포장', '상큼', '구움과', '가능', '녹차', '다음', '유명', '여기', '플레인', '레몬향', '웨이팅', '냄새', '버터', '테이크아웃', '레몬맛', '디저트', '한입', '친구', '바삭하', '하나', '시간', '때문', '최고', '마들렌들', '공간', '기분', '마들렌이랑', '오리지널', '구매', '근데', '선물']",-,0,0
1913,최영화빵,경상북도 경주시 북정로 6-1,054-749-5599,35.8415619,129.2153827,4.1,https://mp-seoul-image-production-s3.mangoplate.com/59110_1618380739500887.jpg,"['치아바타', '샌드위치', '비밀', '식빵', '빵집', '타르트', '스콘', '양상추', '치즈', '디어브레드', '녹차', '식감', '가격', '메뉴', '느낌', '이원', '방문', '얼그레', '머핀', '예전', '셰프', '다음', '생각', '유명', '하나', '바질', '리뷰', '말차타르트', '이대', '종류별', '오랜만', '스콘,', '진짜', '크랜베리', '구매', '버터', '자체', '쉐프', '만족', '고소', '근처', '아침', '종류', '크림치즈', '커피', '밤식빵', '뭔가', '포장', '상태', '건강빵']",-,0,0
1914,샤뽀블랑,서울특별시 성북구 성북로 60,02-741-6763,37.59293365,127.0023041,4.1,https://mp-seoul-image-production-s3.mangoplate.com/65770_1505470094954070.jpg,"['식빵', '초코식빵', '밤식빵', '진짜', '최고', '건강', '정도', '예약', '재료', '부분', '이곳', '사당', '초코', '치즈', '사당역', '생각', '민이네식빵', '방문', '둘다', '감동', '초코칩', '자체', '친절', '식감', '호두', '친절하시']",-,0,0
1915,미하벨,서울특별시 동작구 상도로61길 32,0507-1383-7896,37.494803,126.9566247,4.1,https://mp-seoul-image-production-s3.mangoplate.com/380418/1316230_1634102553593_24029,"['황남빵', '경주', '최영화빵', '경주빵', '방문', '생각', '구매', '팥소', '찰보리빵', '시간', '정도', '기대', '팥앙금', '추천', '유명', '낱개', '황남빵이랑', '비교', '구입', '판매', '선물용', '기억', '서울', '비슷', '예전', '우유']",-,0,0
1916,타니예르,경기도 용인시 기흥구 서천서로12번길 4-2,031-204-4800,37.2406075,127.0736803,4.0,https://mp-seoul-image-production-s3.mangoplate.com/47875_1563079403449373.jpg,"['빵집', '성북동', '동네', '카레', '앉은뱅이밀', '사용', '녹차스콘', '크림', '바게트', '가격', '레몬타르트', '타르트', '종류', '나폴레옹', '오늘', '리뷰', '하나', '빵갸또', '인근', '스콘', '제빵', '기본', '진짜', '식빵', '취향', '메론빵', '페스토']",-,0,0
1917,라꼬시나바이이성용,강원도 강릉시 난설헌로 228-13,033-652-1006,37.7913522,128.9145904,4.3,https://mp-seoul-image-production-s3.mangoplate.com/2087551_1647177413941851.jpg,"['케이크', '마들렌', '메뉴', '크림', '블루베리', '친구', '근처', '자몽케이크', '식감', '빵집', '기억', '근데', '시트', '자몽', '단맛', '치아바타', '사장님', '앙버터', '버터', '것들', '이전']",-,0,0
1918,이모네생선찜,강원도 강릉시 가작로 8,033-652-9959,37.76921985,128.87646255,4.3,https://mp-seoul-image-production-s3.mangoplate.com/610290_1636126299837236.jpg,"['꼬막', '포장', '꼬막비빔밥', '육사시미', '강릉', '생각', '꼬막무침', '웨이팅', '비빔밥', '고추', '사람', '정도', '진짜', '엄지', '메뉴', '양념', '시간', '주문', '하나', '들기름', '공기밥', '방문', '청양고추', '포장마차', '음식', '추천', '서울', '추가', '여기', '반찬', '식감', '본점', '미역국', '오징어순대', '저녁', '숙소', '참기름', '최고', '맛집', '이유', '밑반찬', '때문', '유명', '고소한', '꼬막무침비빔밥', '처음', '부추', '테이블', '근데', '고소']",-,0,0
1919,강릉수제어묵고로케,강원도 강릉시 금성로13번길 8,050-4358-9798,37.7539565,128.8992121,4.3,https://mp-seoul-image-production-s3.mangoplate.com/1240998_1647525859031426.jpg,"['강릉', '스페', '빠에야', '음식', '감바스', '스테이크', '분위기', '메뉴', '생각', '요리', '추천', '하몽', '가격', '예약', '소스', '파스', '서울', '세트', '가성비', '주문', '파스타', '스페인', '진짜', '식당', '최고', '토마토', '여기', '친절', '여행', '살치살', '먹물', '종류', '만족', '다양', '하나', '샐러드', '오일', '완전', '사진', '리뷰', '설명', '쉐프님', '기억', '재방문의사', '순두부', '퀄리티', '코스', '한번', '방문', '손님들']",-,0,0
1920,동해일미,강원도 강릉시 경강로2024번길 29,033-643-1346,37.75158721,128.89331768,4.3,https://mp-seoul-image-production-s3.mangoplate.com/137232/60039_1625064475674_55882,"['가오리찜', '양념', '예약', '생선', '생선찜', '가자미', '진짜', '감자', '단맛', '가오리', '강릉', '갈치', '생각', '전화', '음식', '매콤하', '가오리살', '최고', '추천']",-,0,0
1921,해미가,강원도 강릉시 솔올로 103,033-647-1003,37.77106782,128.8789228,4.2,https://mp-seoul-image-production-s3.mangoplate.com/1856403_1608832333723049.jpg,"['치즈', '고로케', '어묵', '고구마', '김치', '강릉', '포장', '땡초', '생각', '중앙시장', '시장', '어묵고로케', '추천', '사람', '주문', '두개', '사장님', '따뜻', '치즈고로케', '친절', '메뉴', '시간', '느끼함', '유명', '정도', '단팥', '빵가루', '치즈어묵고로케', '바삭하', '어묵맛', '상태', '치즈맛', '기대', '가격', '땡초,', '만큼', '마음', '웨이팅', '이번', '구성', '음식', '인기', '방문', '근데', '진짜', '에어프라', '한번', '땡초맛', '때문', '하나']",-,0,0
1922,참순찰떡방,강원도 강릉시 남구길5번길 18-1,033-643-7778,37.762706,128.905368,4.2,https://mp-seoul-image-production-s3.mangoplate.com/349430/627630_1565528763015_276891,"['물회', '강릉', '미역국', '수육', '가성비', '생각', '웨이팅', '어죽', '해미', '주문', '깔끔', '스페셜', '광어회', '추천', '음식', '세트', '광어', '가격', '맛집', '양념', '정도', '보쌈', '방문', '마지막', '메뉴', '메인', '야채', '진짜', '밑반찬', '새콤하', '바삭하', '포장', '친절', '이상', '수육,', '물회랑', '구성', '만족', '푸짐', '불구', '파전', '국물']",-,0,0
1923,철뚝소머리국밥,강원도 강릉시 주문진읍 철둑길 42,033-662-3747,37.8920811,128.8243847,4.2,https://mp-seoul-image-production-s3.mangoplate.com/340593/1921380_1624769148045_29514,"['부대찌개', '꼬막비빔밥', '꼬막', '엄지', '사장님', '돌솥밥', '진짜', '친절', '이곳', '아주머니', '여기', '육사시미', '다음', '강릉', '반찬', '사람', '맛집', '된장찌개', '웨이팅', '깻잎', '세트', '비빔밥', '음식', '식당', '완전', '우리', '생각', '신선', '부대찌개집', '한끼', '상태', '친절하시', '이번', '이모님', '이유', '인심', '매력', '볶음밥', '고추', '싸먹으', '서비스', '누룽지', '국물', '자극적']",-,0,0
1924,동화가든,강원도 강릉시 초당순두부길77번길 15,033-652-9885,37.79109292,128.9147286,4.1,https://mp-seoul-image-production-s3.mangoplate.com/2091186_1635149653781002.jpg,"['국밥', '소머리국밥', '주문진', '국물', '해장', '김치', '맛집', '친절', '시작', '강릉', '음식', '가정집', '새우젓', '웨이팅', '느낌', '깔끔', '추천', '여행', '만족', '식당', '가격']",-,0,0
1925,초당할머니순두부,강원도 강릉시 초당순두부길 77,033-652-2058,37.79045115,128.91535176,4.0,https://mp-seoul-image-production-s3.mangoplate.com/2091186_1650932406963491.jpg,"['순두부', '짬뽕', '두부', '짬뽕순두부', '국물', '모두부', '시간', '강릉', '웨이팅', '초두부', '정도', '사람', '생각', '불맛', '청국장', '유명', '동화', '원조짬', '진짜', '반찬', '주문', '방문', '여기', '번호표', '한번', '메뉴', '반모', '짬뽕국물', '백김치', '아침', '고소한', '점심', '자체', '한시간', '도착', '자극적', '어마어마', '다음', '매운맛', '식당', '고소', '추천', '초당순두부', '하나', '짬뽕맛', '근데', '음식', '시원', '맛집', '담백']",-,0,0
1926,실비생선구이,강원도 강릉시 주문진읍 해안로 1721,033-661-4952,37.88866596,128.8282658,4.0,https://mp-seoul-image-production-s3.mangoplate.com/136875/2014038_1626792252613_20590,"['장칼국수', '국물', '칼국수', '생각', '강릉', '음식', '고추장', '김치', '정도', '방문', '벌집', '웨이팅', '메뉴', '시간', '맛집', '깍두기', '유명', '여기', '느낌', '이유', '고명', '고기고명', '사람', '추천', '해장', '이집', '하나', '근데', '다들', '처음', '가격', '입맛', '예전', '장맛', '한번쯤', '자체', '국수', '식당', '분위기', '장칼국수집', '식감', '인기', '국물맛', '마음', '이곳', '진짜', '식사', '고소한', '공깃밥', '걸쭉한']",-,0,0
1927,강릉감자옹심이,강원도 강릉시 토성로 171,033-648-0340,37.7564319,128.8949052,4.0,https://mp-seoul-image-production-s3.mangoplate.com/139152_1628090906581917.jpg,"['순두부', '두부', '모두부', '백반', '사람', '순두부백반', '생각', '강릉', '얼큰', '진짜', '반찬', '순두부찌개', '고소', '음식', '이곳', '웨이팅', '얼큰째복순두부', '담백', '자체', '깔끔', '기본', '근데', '여기', '간장', '얼큰한', '식감', '콩비지', '동화가든', '초당순두부', '반모', '때문', '본연', '깻잎', '주문', '김치', '고소한', '만족', '밑반찬', '된장', '자극적', '동화', '평범', '메뉴', '식당', '두부맛', '일반', '유명', '맛집', '국물', '정도']",-,0,0
1928,차현희순두부청국장,강원도 강릉시 초당순두부길 96,033-651-0812,37.79112601,128.91607638,4.0,https://mp-seoul-image-production-s3.mangoplate.com/280464_1634989302016106.jpg,"['생선구이', '젓갈', '생선', '주문', '생선구', '진짜', '친절', '종류', '임연수', '밑반찬', '밥도둑', '창란젓', '사장님', '식당', '푸짐', '누룽지', '생선구이집', '음식', '가격']",-,0,0
1929,팡파미유,강원도 강릉시 금성로13번길 11-1,0507-1316-7995,37.7537132,128.8997023,4.0,https://mp-seoul-image-production-s3.mangoplate.com/383354/60039_1617366177515_47925,"['옹심', '옹심이', '국물', '식감', '칼국수', '강릉', '감자옹심', '방문', '메뉴', '깍두기', '음식', '느낌', '생각', '김치', '특이', '옹심이칼국수', '주문', '맛집', '만족', '감자옹심이', '가게', '기분', '쫀득하', '송편', '기본', '진짜', '여기', '자체', '쫄깃한', '심심', '입맛', '감자']",-,0,0
1930,광덕식당,강원도 강릉시 중앙시장1길 13,033-642-6851,37.75359366,128.89901214,4.0,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/463989_1454462289502.jpg,"['순두부', '반찬', '청국장', '두부', '강릉', '사람', '방문', '냄새', '전골', '웨이팅', '다양', '동화', '진짜', '순두부전골', '만족', '생선', '생각', '차현희', '든든', '일반', '정식', '고소', '종류', '푸짐', '깔끔', '음식', '낙지', '추가', '식사', '평범', '자극적', '추천', '수준', '반찬들']",-,0,0
1931,고분옥할머니순두부,강원도 강릉시 초당순두부길77번길 16,033-652-1897,37.79124069,128.91503906,3.9,https://mp-seoul-image-production-s3.mangoplate.com/478541_1619591317161739.jpg,"['마늘빵', '크림치즈', '육쪽마늘빵', '강릉', '냄새', '진짜', '이상', '팝업스토어', '정도', '팡파미유', '육쪽', '중앙시장', '때문', '본점', '팝업', '마늘바게트', '조합', '여기', '근데', '구매', '사람', '달달한', '느끼한', '다음', '아침', '서울', '백화점', '맛있긴', '식감', '느끼해', '중앙시장점', '마늘향', '사장님']",-,0,0
1932,큰기와집,강원도 강릉시 강동면 정동등명길 3,033-644-5655,37.70275374,129.01585477,3.8,https://mp-seoul-image-production-s3.mangoplate.com/136892/1066821_1607103179842_39951,"['소머리국밥', '국물', '깔끔', '순대', '정도', '강릉', '육수', '국밥', '광덕식당', '순대국밥', '다대', '시장', '깍두기', '하루', '최고', '진짜', '내장']",-,0,0
1933,베이커리가루,강원도 강릉시 솔올로 3,033-647-7953,37.76239141,128.87728958,3.7,https://mp-seoul-image-production-s3.mangoplate.com/854324_1565603955059060.jpg,"['두부', '순두부', '두부찌개', '찌개', '깔끔', '웨이팅', '사람', '국물', '주문', '동화가든', '여기', '추천', '입맛', '과거', '초당', '식사', '어디', '최고', '뭔가', '테이블', '고소', '반찬', '강릉', '초당순두부']",-,0,0
1934,이경문순대곱창,서울특별시 종로구 돈화문로11나길 5,02-765-1532,37.57307328,126.9908444,4.3,https://mp-seoul-image-production-s3.mangoplate.com/2175756_1644035922456171.jpg,"['수제비', '순두부', '해물', '반찬', '시원', '생각', '국물', '여기', '정동진', '파전', '주문', '맛집', '강릉', '이곳', '큰기와집', '방문', '식혜', '음식', '전복', '홍합', '가격', '풍부', '해물순두부', '사장님', '전복해물수제비', '깔끔', '최악', '수저']",-,0,0
1935,대성집,서울특별시 종로구 사직로 5,02-735-4259,37.5727295,126.9609396,4.2,https://mp-seoul-image-production-s3.mangoplate.com/1343/1611877_1583900012407_5064,"['치아바타', '유명', '앙버터', '크림', '방문', '최고', '버터', '강릉', '엉덩이', '빵집', '가루', '생각', '원준이엉덩이빵', '원준', '엉덩이빵', '크림빵', '느낌', '전체적', '바질마늘바게트', '프레첼', '바질', '여기', '촉촉', '하나', '마늘바게트']",-,0,0
1936,동북화과왕,서울특별시 종로구 종로46길 11,02-745-5168,37.57102607,127.0108669,4.2,https://mp-seoul-image-production-s3.mangoplate.com/957883_1622376846176870.jpg,"['국물', '순대국', '노포', '골목', '순대', '정도', '냄새', '콩나물', '사람', '들깨가루', '사장님', '음식', '건더기', '식당', '테이블', '방문', '이집', '분위기', '주문', '손님', '곱창', '국밥', '전골', '익선동', '진짜', '친절', '가게', '하나', '푸짐', '시원', '가득', '유명', '낙원상가', '갈매기살', '시작', '식사', '뚝배기', '머릿고', '소주', '경우', '이곳', '얼굴', '주방', '다대', '그릇', '동네', '메뉴', '돼지', '여자', '얼큰이순대국']",-,0,0
1937,안래홍,서울특별시 종로구 종로7길 43,02-723-1159,37.57171249,126.98264313,4.0,https://mp-seoul-image-production-s3.mangoplate.com/460278_1597725652284889.jpg,"['도가니', '도가니탕', '국물', '대성집', '도가', '생각', '소주', '노포', '예전', '깔끔', '관절', '식감', '방문', '독립문', '그릇', '시원', '가격', '아침', '해장국', '수육', '맛있다', '저녁', '웨이팅', '정도', '특유', '식사', '스지', '사장님', '쫀득한', '년대', '배추김치', '심심', '기본', '주문', '국밥', '푸짐해서', '충분']",-,0,0
1938,할매집,서울특별시 종로구 사직로12길 1-5,02-735-2608,37.57567596,126.9714432,3.8,https://mp-seoul-image-production-s3.mangoplate.com/2175756_1649645821610249.jpg,"['꼬치', '꿔바로우', '소스', '가지튀김', '생각', '지삼선', '훠궈', '가지', '분위기', '메뉴', '방문', '적당', '망플', '볶음밥', '마파두부', '튀김', '어향가지', '다음', '서비스', '흔한느낌']",-,0,0
1939,남산골산채집,서울특별시 중구 소파로 93,02-754-1978,37.55677188,126.98520119,3.7,https://mp-seoul-image-production-s3.mangoplate.com/1861537_1610903210782845.jpg,"['유니짜장', '짜장면', '소스', '리뷰', '중식당', '메뉴', '간짜장', '근처', '이집', '녹색', '적절', '주문', '정도', '탕수육', '기본']",-,0,0
1940,소녀방앗간,서울특별시 서대문구 이화여대길 52-39,02-363-0603,37.5594635,126.9452192,3.7,https://mp-seoul-image-production-s3.mangoplate.com/812643_1568699902348324.jpg,"['족발', '감자탕', '국물', '주문', '사람', '콩나물', '맛집', '방문', '부추', '생각', '양념', '테이블', '미슐랭', '메뉴', '깔끔', '뼈해장국', '부분', '진짜', '약간', '정도', '골목길', '가이드', '다음', '노포', '취향', '족발집', '최고']",-,0,0
1941,나인스게이트,서울특별시 중구 소공로 106,02-317-0366,37.564441,126.98013,4.6,https://mp-seoul-image-production-s3.mangoplate.com/1937806_1621645021018438.jpg,"['돈까스', '남산', '돈가스', '막걸리', '소스', '비빔밥', '생각', '왕돈까스', '방문', '산채비빔밥', '산채집', '부추전', '주문', '추천', '이름', '평범', '특별', '음식', '판매', '고추장', '무난', '가격', '바삭하']",-,0,0
1942,호운,경기도 이천시 신둔면 황무로 200,031-637-0136,37.304976,127.3743719,4.4,https://mp-seoul-image-production-s3.mangoplate.com/511645_1635725900031917.jpg,"['산나물밥', '반찬', '명란비빔밥', '메뉴', '명란', '식사', '장아찌', '건강', '소녀방앗간', '분위기', '식당', '방문', '나물', '집밥', '생각', '선택', '나물밥', '정갈', '깔끔', '가게', '음식', '참기름', '진짜', '장아찌불고기밥', '혼밥하', '깍두기', '테이블', '입맛', '여기', '느낌', '간장', '밑반찬', '불고기밥', '따뜻한', '이대', '때문', '요일', '기분', '불고기', '가격', '만족', '외식', '비빔밥', '근데', '인근', '자극적', '추천', '편안', '든든', '쪽파']",-,0,0
